gene.symbol	A.1	A.2	A.3	A.4	B.1	B.2	B.3	B.4	C.1	C.2	C.3	C.4	D.1	D.2	D.3	D.4
FOXB1	9.59192462363636	9.50723108	9.63648279909091	9.76593952363637	14.6354429854545	13.8151030363636	13.8927875981818	14.0881851172727	10.1696889390909	10.4088702572727	10.29341742	10.4728226918182	11.6307502109091	11.6061077163636	11.7749943063636	11.7322290481818
DUSP21	7.68996497363636	8.09840052	7.32534407909091	8.19924597363636	16.1396388254545	11.4569281663636	16.1744642681818	12.6176577972727	8.69547115909091	8.83224572727273	8.22562328	8.47940891181818	9.36516710090909	9.38912665636364	10.5258061763636	9.65902346818182
DCD	14.4269630536364	16.13644164	16.1840807190909	16.1549904636364	13.7169105354545	16.1231129163636	14.3042000981818	16.1682008672727	16.3742008090909	16.3729729572727	14.56941092	14.6367724318182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
CRLF3	2.61779732363636	2.65319354	2.68814423909091	2.64559294363636	3.93037631545455	3.85045608636364	3.93431836818182	3.88352817727273	2.85276010909091	2.87511751727273	2.92995692	2.89641021181818	3.55029679090909	3.62299610636363	3.54736447636364	3.54603367818182
DIRAS2	6.16056182363636	6.11691233	6.28028141909091	6.27521276363636	-1.34597873454546	-1.38789812363636	-1.33558761181818	-1.32213995272727	1.15688215909091	1.21280122727273	1.16337563	1.14047011181818	-0.528190499090908	-0.587469573636366	-0.592557653636366	-0.61981292181818
C1orf113	1.40466255363636	1.3339965	1.33496676909091	1.34758937363636	2.22959692545454	2.18085163636364	2.25373381818182	2.17306489727273	1.67186557909091	1.61544545727273	1.64493047	1.60749333181818	2.17142657090909	2.04193394636363	2.04430543636364	2.03589062818182
CHMP2B	1.71107318363637	1.77460023	1.69281247909091	1.70183347363636	1.32504295545454	1.30740819636364	1.34547637818182	1.35127524727273	1.71631275909091	1.66276084727273	1.71495042	1.65755294181818	1.65888391090909	1.62733512636364	1.57683358636363	1.63481976818182
DNAJB1	-0.171658266363636	-0.264453189999998	-0.150349430909092	-0.150861966363639	-0.235657294545458	-0.256577853636362	-0.305696521818181	-0.287052892727274	-0.011480600909092	-0.121547762727271	-0.0839997600000011	-0.120855828181821	0.0292135209090922	0.0684754163636363	0.0653928963636368	-0.0332304618181816
RNF186	5.33617346363636	5.78236524	5.59593135909091	6.18165756363636	11.0535018954545	11.4109253263636	10.7433255681818	10.1980814872727	6.14474205909091	5.99566379727273	6.03917983	6.11859709181818	7.81705950090909	7.52810844636364	7.55815451636364	7.44298583818182
FBXO39	11.0698437836364	9.97894791	9.4307592490909	10.1802888136364	9.78337417545454	9.22894360636364	9.37795023818182	9.27999877727273	9.59641006909091	9.23904165727273	10.62520608	9.70524955181818	10.1222573909091	9.33309709636364	9.62683379636364	10.9715945281818
DEFB125	16.1383479436364	16.13644164	16.1840807190909	16.1549904636364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	16.3729729572727	16.41210723	16.3898279018182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
FBXL12	2.06146775363636	2.07983195	2.08184159909091	2.05128581363636	3.25282248545454	3.12050751636364	3.13184331818182	3.17685977727273	2.30473504909091	2.20622791727273	2.39234122	2.23788305181818	2.85061897090909	2.86319355636363	2.82698554636363	2.86233783818182
DLEU1	1.46141995363637	1.42173006	1.43728137909091	1.54955591363636	2.74040369545454	2.72667639636364	2.71743479818182	2.71506551727273	1.68516885909091	1.59763226727273	1.7395752	1.75014356181818	2.40711591090909	2.32137336636363	2.42096024636363	2.41380264818182
HPRT1	-0.608857396363636	-0.570636990000001	-0.570967990909093	-0.571956086363638	-0.401298484545457	-0.443067063636363	-0.417892271818182	-0.423081572727273	-0.193470480909092	-0.202137592727272	-0.0973004700000004	-0.187931878181821	-0.142322699090908	-0.300362643636365	-0.198103133636366	-0.231226211818182
TP53	-1.52791083636363	-1.53549685	-1.55568752090909	-1.60582013636364	2.04806557545454	1.93296530636364	1.96251286818182	2.09211023727273	-0.93268540090909	-0.95986659272727	-0.838106140000001	-0.973171468181821	0.330312740909093	0.256604686363634	0.242349816363635	0.269189058181819
SLC25A4	0.494240393636364	0.428368500000001	0.457864859090908	0.433384483636363	-1.77471916454546	-1.86476894363636	-1.77878755181818	-1.81164439272727	-0.252680020909093	-0.259070782727271	-0.24356891	-0.27234011818182	-1.27144858909091	-1.30548946363637	-1.26537352363636	-1.29076381181818
TNFRSF9	4.89025166363637	4.90067606	4.93559165909091	4.91290741363636	11.0469454754545	10.8157949563636	10.2415237081818	11.2375165272727	5.34727701909091	5.27887892727273	5.34458558	5.39774645181818	6.69791513090909	6.68764007636364	6.45106185636364	6.61044895818182
S100A5	8.30211571363636	7.96984925	8.25033327909091	8.57852998363636	10.3111277954545	9.90344199636364	9.50272188818182	9.33251217727273	9.01778337909091	8.52311772727273	8.34857569	8.43870743181818	9.55393046090909	9.64369802636364	9.09735108636363	8.86375878818182
SCN9A	5.87192033363636	5.67797521	5.92140173909091	5.73295643363636	7.26292307545454	7.18673157636364	7.12776581818182	7.18406649727273	6.23092930909091	6.08754595727273	6.43516872	6.11671627181818	6.86474350090909	6.65020955636363	7.05966470636363	6.76592625818182
SCP2	1.53958107363637	1.53764058	1.61509949909091	1.54165610363636	1.27207699545454	1.20147165636364	1.30312962818182	1.32171463727273	1.65497380909091	1.56533293727273	1.73151344	1.69282486181818	1.56674976090909	1.56900624636364	1.58401162636364	1.58419001818182
SLC5A2	16.1383479436364	16.13644164	16.1840807190909	16.1549904636364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	16.3729729572727	16.41210723	16.3898279018182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
SPIB	6.79669501363637	6.78431193	6.87247996909091	6.91681526363636	10.2675565354545	10.6344458563636	11.2270656681818	12.1933093472727	6.95807003909091	7.19278256727273	6.89142692	7.28924763181818	8.35573995090909	8.45284387636364	8.63906865636364	8.45800726818182
UBE2B	1.10733643363637	1.11344862	1.18828913909091	1.10824801363636	0.573402395454544	0.586945016363639	0.620887528181818	0.558557567272729	1.04567197909091	1.00909422727273	1.13055544	1.06783149181818	0.926393250909094	0.969912966363633	0.899662436363634	0.911724558181817
RHAG	0.948937683636366	0.914814509999999	0.950635559090909	0.968234163636364	13.1121031954545	16.1231129163636	16.1744642681818	16.1682008672727	1.35625122909091	1.28743169727273	1.36212999	1.26779217181818	2.92908574090909	2.93491478636363	2.86212778636364	2.95726823818182
SLC12A3	2.37553571363636	2.42729023	2.43521511909091	2.40662173363636	11.4606097554545	11.8701251963636	11.5561402381818	11.8237212572727	2.73977976909091	2.69234163727273	2.76168864	2.63928215181818	4.15285216090909	4.20621110636364	4.21351564636364	4.33393518818182
TGFBI	2.54891669363636	2.50433613	2.50007127909091	2.55379820363636	7.53874362545454	7.42760923636364	7.64164135818182	7.57569709727273	3.27293407909091	3.22214549727273	3.241462	3.18863798181818	4.33811845090909	4.25474999636364	4.29322191636363	4.37915747818182
TGM1	6.80742496363636	6.98747756	6.78918262909091	6.56449659363636	6.32308089545455	6.28459005636364	6.20887996818182	6.20682877727273	6.81515178909091	6.81830437727273	6.63954478	6.90259827181818	6.55778729090909	6.60870060636363	6.43410082636364	6.54113362818182
TYR	-1.63381893636364	-1.63160194	-1.59765455090909	-1.63635929636364	12.6666103254545	11.0182068563636	10.6015768781818	16.1682008672727	-1.15440262090909	-1.24785459272727	-1.14484592	-1.16357901818182	0.446304760909094	0.330714726363635	0.403465556363635	0.394864708181817
SLC10A2	16.1383479436364	13.97677901	13.4630095890909	12.9773865936364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	16.3729729572727	16.41210723	16.3898279018182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
SOD1	-1.29771015636364	-1.35552532	-1.46309729090909	-1.38520766636364	-1.81089754454545	-1.72378047363636	-1.84502910181818	-1.75920522272727	-1.33829450090909	-1.39286578272727	-1.33328948	-1.27849932818182	-1.33673523909091	-1.53816091363636	-1.57544104363636	-1.54568001181818
SLC2A4	4.31366188363636	4.44491563	4.51830600909091	4.51133850363636	15.8885232054545	4.62547802636364	4.99304505818182	4.86905310727273	4.21920257909091	4.28846315727273	4.41263536	4.47948805181818	4.57332095090909	4.62253767636363	4.99515430636363	4.83134349818182
SLC12A2	2.25051255363637	2.24636223	2.10711494909091	2.02986529363636	0.821678625454542	0.730096876363639	0.675923028181817	0.793201097272728	1.90874165909091	1.95857468727273	1.87541155	1.91324851181818	1.34029604090909	1.30499346636363	1.23220546636363	1.29779309818182
THBS1	0.526004103636364	0.50988263	0.533056159090908	0.512842233636363	3.48890664545454	3.49555034636364	3.45137852818182	3.47636948727273	1.03181545909091	0.917068547272731	0.900531409999999	0.90715561181818	2.10271483090909	2.10933114636363	2.19153346636363	1.99235678818182
RECQL4	16.1383479436364	16.13644164	16.1840807190909	16.1549904636364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	16.3729729572727	16.41210723	16.3898279018182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
POLR2A	-0.215580886363636	-0.2171573	-0.204951360909092	-0.213862216363637	-0.0578866845454549	-0.102837463636362	-0.143122611818182	-0.120331312727274	0.0241685690909073	0.0104830872727284	0.0305890300000016	-0.00687467818181986	0.00969878090909404	0.0314519763636341	0.0664036863636355	0.0151777681818182
RAD52	3.57991245363636	3.54483038	3.69799550909091	3.53593815363636	3.75235009545454	3.68107047636364	3.68885240818182	3.65878172727273	3.67807035909091	3.62871790727273	3.74400282	3.65559953181818	3.86894450090909	3.76483815636363	3.75491219636363	3.87764225818182
TRIM21	3.40933861363636	3.4046963	3.35382184909091	3.37150150363636	4.75524233545454	4.73166696636364	4.84535098818182	4.90511496727273	3.63018060909091	3.74343856727273	3.69220918	3.63267669181818	4.39523567090909	4.44222875636363	4.33797848636364	4.40918208818182
RORC	5.45828939363637	5.33984708	5.36079827909091	5.43204447363636	5.19374366545454	5.12703492636364	5.18718849818182	5.09550296727273	5.63040337909091	5.55204436727273	5.64645359	5.45966348181818	5.43381017090909	5.34780112636363	5.27019550636363	5.32490170818182
TNFRSF8	5.30063921363637	5.29514069	5.36528472909091	5.10293885363636	9.60632879545454	9.79870364636364	10.4092720081818	10.3358157472727	5.53854066909091	5.64240069727273	5.4932548	5.53065800181818	6.93020107090909	7.11979659636363	6.76452334636364	6.86219094818182
TNFSF8	13.5382384536364	11.33858109	11.4689061890909	11.4008528336364	8.24814639545454	8.13535441636364	8.27442677818182	8.22486714727273	9.9284411090909	10.4750288172727	10.40904368	10.4828257918182	9.09369991090909	8.57116984636364	8.92434607636364	8.62213720818182
TFRC	-0.293150816363635	-0.29063644	-0.103695480909092	-0.247047846363635	2.15570140545454	2.19060364636364	2.21502840818182	2.12453450727273	0.17548088909091	0.128715817272731	0.0834476700000018	0.071999651818178	1.20268270090909	1.18105985636364	1.08998831636363	1.21065006818182
SRPK1	0.469310023636364	0.46953207	0.468395259090908	0.475418543636362	2.15794570545454	2.06366667636364	2.14227400818182	2.21153172727273	0.77778677909091	0.782231957272728	0.82976266	0.80216133181818	1.57802842090909	1.51356792636363	1.56720105636364	1.58900951818182
TK1	-0.426462646363635	-0.527330169999999	-0.393686570909093	-0.477943106363636	5.80832543545455	5.89794629636364	5.92590506818182	6.03834154727273	0.045482329090909	0.0851432672727306	0.0555851300000008	0.0648152818181806	1.60775321090909	1.58041011636363	1.57132832636363	1.55681254818182
TJP2	2.17926047363636	2.13957921	2.18942166909091	2.18426549363636	1.18828956545454	1.14312667636364	1.20697168818182	1.19912003727273	2.03615477909091	2.00312750727273	1.94507141	2.01630743181818	1.47903922090909	1.43327989636364	1.47925691636364	1.47332712818182
TIE1	5.32542295363637	5.27809092	5.32940604909091	5.30773750363636	3.84381363545454	3.78508473636364	3.97735766818182	3.84037410727273	4.69082205909091	4.64400175727273	4.75213171	4.68618615181818	4.22093673090909	4.25877278636364	4.32407661636363	4.09222480818182
SHH	5.72460322363636	5.69516392	5.98942095909091	5.97744725363636	5.63617916545454	5.68419576636364	5.65479728818182	5.62835025727273	5.85092745909091	5.83217812727273	5.89791422	6.04951258181818	5.95429823090909	5.97375809636364	5.87396826636364	5.92970354818182
TIAM1	2.34034780363637	2.25711989	2.31708948909091	2.32083976363636	-1.72606272454546	-1.77741762363636	-1.70544184181818	-1.69674074272727	0.553379609090907	0.508780157272728	0.520346159999999	0.489200841818178	-0.772777279090906	-0.874028603636365	-0.893587853636365	-0.914821171818183
SRF	0.422445523636366	0.500403780000003	0.562029549090909	0.497253713636361	0.911350395454544	0.799188856363639	0.914290168181818	0.933960857272726	0.654582839090907	0.593084687272729	0.751427759999999	0.597994981818179	0.828165000909092	0.849724506363636	0.824946286363634	0.772838488181819
TCOF1	0.185370703636366	0.159638320000003	0.208565089090907	0.175146903636364	1.76524121545454	1.72884276636364	1.74216216818182	1.82568891727273	0.627632919090907	0.57608508727273	0.630934249999999	0.596649411818181	1.33309398090909	1.33307827636364	1.33343666636364	1.30752212818182
TAP1	0.977695733636367	0.974098440000002	0.964421739090909	0.912122423636362	1.44392532545454	1.50732148636364	1.55184948818182	1.54477112727273	1.30582327909091	1.24350938727273	1.27507296	1.27230708181818	1.57329093090909	1.48903249636363	1.52671120636364	1.53429667818182
SERPINB5	4.33263170363637	4.30251593	4.51629803909091	4.42327676363636	16.1396388254545	14.2286930563636	16.1744642681818	16.1682008672727	4.73886608909091	4.73280768727273	4.86166441	4.85242899181818	6.46130937090909	6.55326641636363	6.42583555636364	6.56494705818182
USP5	0.722959713636364	0.775726890000001	0.811152589090909	0.767009803636363	0.705838415454544	0.660416106363638	0.628955218181819	0.627818637272728	0.584036659090909	0.544947547272731	0.616651570000002	0.685476921818179	0.594387040909094	0.616688526363635	0.567474556363635	0.633253148181819
SERPINB7	8.26179766363637	8.21740827	8.24759943909091	8.17750042363636	14.7449428454545	14.1233789063636	16.1744642681818	14.8409740672727	8.53223850909091	8.32094572727273	8.11049742	8.49056751181818	9.91504067090909	9.98381168636364	9.65311175636363	9.75404275818182
SNX4	0.192535203636364	0.230291709999999	0.241797919090907	0.177997603636364	0.308782955454543	0.243533336363637	0.357767678181819	0.328819647272727	0.398113149090907	0.334625667272729	0.365521709999999	0.307899861818179	0.400219780909094	0.429875256363633	0.448252826363635	0.363998278181818
TNFSF14	7.53541567363636	7.48682468	7.45077301909091	7.42485109363636	10.7089294154545	10.0858571863636	10.6623078181818	10.3856384872727	8.23834732909091	7.96111255727273	7.68132957	7.53257465181818	9.41482419090909	9.57259539636363	9.16428026636364	8.71105504818182
SNAP23	0.789389503636365	0.73571647	0.809764389090908	0.781342013636362	2.48702696545454	2.56773130636364	2.51623016818182	2.50080785727273	1.20322797909091	1.22981571727273	1.22985384	1.20446695181818	1.99833588090909	1.94959117636364	2.00285849636364	2.01037231818182
SGCE	2.33632689363636	2.26837492	2.35738094909091	2.30220712363636	2.22404818545454	2.20052090636364	2.29258854818182	2.36319659727273	2.27537650909091	2.31599994727273	2.42914977	2.32470417181818	2.39338072090909	2.44967477636364	2.41992536636364	2.45209242818182
SDHA	0.323717673636366	0.254976750000001	0.208206319090909	0.214922453636362	0.552613275454544	0.482454096363639	0.489509048181819	0.411078887272726	0.532197959090908	0.502288147272729	0.477862640000001	0.392084011818181	0.683382080909091	0.657193376363633	0.554979976363636	0.548017858181819
TRIP13	-0.432940586363635	-0.501245839999999	-0.469175390909093	-0.506762916363638	6.63922773545454	6.60469048636364	6.33884936818182	6.32046993727273	0.0360366290909084	0.00690289727273097	0.00613217000000077	-0.0322524681818201	1.56485986090909	1.53170924636364	1.51204828636364	1.52982157818182
TRAF4	0.718238953636366	0.683758620000003	0.844127919090909	0.782490733636362	3.08872442545454	3.09988137636364	2.95142670818182	3.10609408727273	0.981079619090909	0.951842957272728	1.06486222	1.12133086181818	1.88142654090909	1.92640693636363	1.99891255636363	1.97177887818182
SPARCL1	3.03427933363637	3.06404119	3.11466634909091	3.09554624363636	-4.83620057454546	-4.91850103363636	-4.80184522181818	-4.80870980272727	-2.40874100090909	-2.38990890272727	-2.36286935	-2.35405879818182	-4.09070038909091	-4.10774887363636	-4.10155680363636	-4.15699839181818
STOML1	3.16089850363636	3.17669421	3.16621087909091	3.22811453363636	1.03716329545454	1.02262682636364	1.12423866818182	1.11146413727273	2.54520721909091	2.50079696727273	2.5545589	2.56744446181818	1.52640901090909	1.47196636636363	1.56731686636364	1.51596748818182
SERPINI1	2.93787003363637	3.04074786	3.04764180909091	2.98382636363636	-2.24839660454546	-2.30598609363636	-2.24563240181818	-2.21614248272727	0.175373669090909	0.247203287272729	0.18367435	0.202287741818179	-1.47761758909091	-1.52579692363636	-1.49916127363636	-1.50104088181818
RPL3L	8.23350897363636	8.80982954	7.56502561909091	8.60656772363636	10.3823161854545	11.9609787663636	16.1744642681818	12.2216203472727	9.63324375909091	8.54446026727273	9.41321251	8.74388395181818	10.7913821509091	9.76960819636363	11.0774181063636	10.7824567181818
SFPQ	-2.14836142636364	-2.197212	-2.14187883090909	-2.06687342636364	-1.06432823454546	-1.13490915363636	-0.959305151818182	-1.04786290272727	-1.93181014090909	-1.97951495272727	-1.96747261	-1.94398040818182	-1.42807558909091	-1.54957902363637	-1.40932434363636	-1.40814243181818
SLC1A6	5.77791329363637	5.50298015	5.63213556909091	5.71985908363636	-0.00927026454545654	0.0254330963636384	0.0358112081818192	0.118805187272727	2.44739325909091	2.46637270727273	2.44212618	2.46830560181818	0.726316140909091	0.714653356363634	0.762498246363634	0.754593618181818
THRB	3.51318711363637	3.5832493	3.70107340909091	3.56142576363636	0.687504105454543	0.551937566363637	0.67835451818182	0.686903927272727	2.46604847909091	2.44648734727273	2.42590237	2.44755115181818	1.27000708090909	1.30015078636363	1.29843257636363	1.27323147818182
STAT4	7.46759120363636	7.83108173	7.54340317909091	7.31590432363636	2.60239010545454	2.61737561636364	2.55239489818182	2.59241945727273	4.85687281909091	4.90992325727273	4.82826271	4.77461954181818	3.44027562090909	3.35383559636363	3.43410183636363	3.28707130818182
TFAP2C	1.94248320363636	1.8393254	1.82732650909091	1.82390552363636	7.75333951545455	7.88052757636364	7.39886805818182	7.71526259727273	2.58833783909091	2.56300840727273	2.53543511	2.57458755181818	3.87238269090909	3.80551518636364	3.73769149636363	3.78460097818182
RUNX1T1	10.4589129636364	10.27830048	10.5888210690909	10.6138152636364	3.13684974545454	3.06190932636364	3.05798276818182	3.18969602727273	5.67849346909091	5.55773738727273	5.56949512	5.51947982181818	3.97059222090909	3.79872595636364	3.90283849636364	3.85943152818182
TP73	4.63910113363637	4.57300876	4.77078599909091	4.80449115363636	5.06239803545454	5.09218607636364	5.10413922818182	4.91162940727273	4.83858222909091	4.88246052727273	4.97786542	4.89310523181818	5.09714527090909	4.96696450636363	5.08772683636364	5.03538633818182
SERPINB2	2.60054897363636	2.51583017	2.71008843909091	2.65914181363636	12.0243622454545	11.9757634863636	11.9504183881818	12.0083500372727	3.02182777909091	3.04805991727273	3.09007558	3.14769593181818	4.62304014090909	4.55806604636363	4.70392221636364	4.78630133818182
STAT5A	0.887666673636364	0.794197360000002	0.801061319090909	0.730944113636362	3.41655547545454	3.35859656636364	3.40752421818182	3.45071986727273	1.35890458909091	1.34898096727273	1.42166085	1.30136909181818	2.38354244090909	2.35911079636363	2.34900582636364	2.41716461818182
UGCG	1.52458233363636	1.56373546	1.57311423909091	1.57684172363636	1.84009710545454	1.91193740636364	1.84555468818182	1.93940982727273	1.90372578909091	1.74179034727273	1.59790704	1.44852014181818	1.84316330090909	1.85717433636363	1.83726536636363	1.85453230818182
TPST2	5.34041401363637	5.17761272	5.17418400909091	5.06627072363636	5.59593381545454	5.43920967636364	5.44230359818182	5.50151253727273	6.00368435909091	5.72947425727273	4.99885648	4.70621825181818	5.40399955090909	5.35577813636364	5.28179307636363	5.36560818818182
SLC9A5	4.42177398363636	4.34791552	4.47426924909091	4.39381211363636	3.43879403545454	3.39641966636364	3.48165247818182	3.42655894727273	4.21872173909091	4.32011329727273	4.23484203	4.29299919181818	3.72382084090909	3.79208518636364	3.78731730636364	3.76684563818182
SCGB2A2	13.3239642736364	13.97492929	14.9006639390909	15.1727150636364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	14.8935139990909	15.3253448972727	16.41210723	15.5283185918182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
SLC22A4	7.10637443363636	7.08143265	6.85311679909091	6.69117057363636	8.15083797545455	8.18232471636364	7.88111856818182	7.87779107727273	7.07098374909091	7.09472612727273	6.99080705	7.07148453181818	7.75576457090909	7.82188584636364	7.71839080636364	7.67466400818182
THRSP	6.65727259363636	6.68137501	6.80878486909091	6.66770459363636	5.87546651545454	5.64617489636364	5.68066666818182	5.89144923727273	6.67486559909091	6.96955063727273	6.77476346	6.91284260181818	6.21104229090909	6.09014890636363	6.23211772636364	6.24755389818182
TJP1	2.23078738363636	2.22546621	2.26806357909091	2.25550348363636	2.42902274545454	2.38189252636364	2.40211525818182	2.38222437727273	2.38707877909091	2.34703467727273	2.3305274	2.37040893181818	2.51039823090909	2.43726069636363	2.38524794636363	2.41644562818182
TNNC2	8.45391435363637	8.48471363	8.30937473909091	8.36563150363636	12.2037257454545	12.0913862263636	12.8549408881818	11.3019913372727	8.68263997909091	8.68402763727273	9.29605548	8.54578787181818	10.6084712309091	11.6100910563636	10.6643362863636	9.83267872818182
TNNI2	3.70284772363636	3.65315336	3.70118847909091	3.76631594363636	10.5052134554545	10.5176425863636	11.1903464581818	11.1524255872727	4.28538159909091	4.27988312727273	4.21788211	4.29223048181818	5.62083046090909	5.73949576636364	5.67824236636363	5.66038805818182
ROM1	7.13773897363637	7.6192211	7.39922196909091	7.34431066363636	3.77818170545454	3.79579304636364	3.78000206818182	3.72965496727273	5.91044105909091	5.92023377727273	6.08748448	5.88705629181818	4.42463074090909	4.43222224636364	4.50376382636363	4.44395662818182
TNP1	16.1383479436364	14.01293533	16.1840807190909	13.5099239736364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	14.5274425272727	13.99865994	16.3898279018182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
SLC16A3	-1.54552944636363	-1.49308888	-1.44774853090909	-1.44515922636364	3.57485929545454	3.51434336636364	3.57170300818182	3.59248268727273	-0.83965071090909	-0.87868157272727	-0.7771653	-0.84188127818182	0.541837540909093	0.550660596363635	0.574905636363635	0.617687728181817
S100A8	8.54300288363637	8.53847503	8.2295284190909	8.21795009363636	3.01953321545454	3.16736943636364	3.16460123818182	3.07262115727273	5.39233630909091	5.48833932727273	5.4742381	5.57016512181818	3.79634634090909	3.75454497636364	3.69745776636363	3.68287296818182
SUCLG1	0.536087503636367	0.570553150000002	0.600126979090909	0.652301943636363	0.593181535454544	0.550986586363639	0.659782018181819	0.659046767272727	0.574495069090908	0.575049967272729	0.616215190000002	0.666092591818181	0.704211340909094	0.674007106363636	0.700694076363636	0.720040168181818
TGFBR2	0.0860816736363645	0.0566686800000014	0.168530249090907	0.166925283636363	1.61264526545454	1.42341943636364	1.52052478818182	1.46925201727273	0.310240549090906	0.323100617272729	0.330776969999999	0.390065881818181	0.926643120909091	0.985494016363635	1.01961169636364	0.939147088181819
STAT6	1.23625991363636	1.19908538	1.22691286909091	1.16555127363636	2.86593509545454	2.68699918636364	2.67912363818182	2.68230775727273	1.58079060909091	1.56544145727273	1.56500283	1.50231494181818	2.35528736090909	2.33261788636364	2.24945135636364	2.23975707818182
SRD5A1	1.49176766363637	1.44005124	1.48203163909091	1.50510037363636	1.57567327545454	1.51700408636364	1.51368821818182	1.66129506727273	1.67601961909091	1.61011874727273	1.69153566	1.67680380181818	1.77851385090909	1.74975821636363	1.80570123636364	1.79347910818182
TRPC1	2.76191406363636	2.91427957	2.75155102909091	2.76145087363636	0.520296035454543	0.527151296363638	0.593488548181817	0.551090897272726	2.24502073909091	2.25883093727273	2.13929496	2.19985175181818	1.16656761090909	1.18461573636364	1.21068507636364	1.21707027818182
TDG	0.412903433636366	0.47742762	0.445000949090907	0.393784443636363	2.27228675545454	2.26793500636364	2.28950901818182	2.28209533727273	0.899462189090908	0.998703537272728	0.983939800000002	0.867691161818179	1.72971231090909	1.65170061636363	1.66750412636364	1.62918523818182
TMSB4Y	7.81205421363637	7.76527692	7.94329645909091	8.14760340363636	5.77671534545454	5.74496042636364	5.89021348818182	5.81643444727273	7.26693246909091	6.98541680727273	7.32871892	7.54834941181818	6.29718680090909	6.33059814636363	6.19130806636364	6.35382892818182
HPRT1	-0.557261616363636	-0.539350589999998	-0.534638490909092	-0.521752636363637	-0.471391704545457	-0.444457253636362	-0.434007751818182	-0.357612362727274	-0.344269710909092	-0.388861512727271	-0.319834669999999	-0.37505447818182	-0.290020989090909	-0.307887093636364	-0.245995563636363	-0.324627631818181
MYC	-1.70720033636363	-1.69724122	-1.63619797090909	-1.66110470636364	3.52285850545454	3.60427203636364	3.66862920818182	3.57037787727273	-1.60845255090909	-1.60628395272727	-1.74115278	-1.75467128818182	-0.288217299090906	-0.399535793636364	-0.341210083636366	-0.315375331818181
RAD51	1.06296909363637	1.01015383	1.17037364909091	1.04413887363636	7.27225778545454	7.17225899636364	7.27623010818182	7.40889760727273	1.33209688909091	1.21374327727273	1.41311518	1.37297389181818	2.72290645090909	2.72892595636364	2.73575109636364	2.79517882818182
MDM4	1.58998106363637	1.51180638	1.62455535909091	1.49390353363636	2.08864557545454	2.13842614636364	2.18808195818182	2.05650230727273	1.59021299909091	1.56313117727273	1.65947384	1.52602431181818	1.89290026090909	1.92057212636363	1.95986508636364	10.1183939081818
MMP7	10.6837881136364	10.82723161	10.8262741490909	10.1563025236364	13.9316948054545	16.1231129163636	13.8134561381818	13.9548186572727	10.4719567290909	10.7877923572727	10.92234716	10.4807830318182	11.6468593709091	12.3429758563636	10.7125002763636	10.9495205181818
NVL	2.39528569363636	2.40415429	2.49143758909091	2.40354722363636	3.49032976545454	3.41600063636364	3.48426265818182	3.54155575727273	2.32987943909091	2.39838014727273	2.31166032	2.39041404181818	3.11301640090909	3.15730973636364	3.23270466636363	3.20289819818182
PEX13	2.25170557363636	2.15731406	2.18051979909091	2.21106007363636	2.54145425545454	2.46275019636364	2.50403835818182	2.50640677727273	1.95517428909091	1.90647487727273	1.91988864	1.95622304181818	2.37551162090909	2.36557417636363	2.36223850636364	2.31858759818182
PGM1	1.58854092363637	1.55010219	1.57281499909091	1.62430869363636	1.87226680545454	1.89315926636364	2.06602416818182	1.89329624727273	1.59167616909091	1.21958711727273	1.09180157	1.10334908181818	2.14631922090909	1.86185236636364	2.06912872636364	1.77723798818182
PLS1	3.84514795363636	3.93936877	3.84075841909091	3.86065875363636	5.49718731545454	5.38673401636364	5.37122220818182	5.31484004727273	3.80475133909091	3.68101878727273	3.84336826	3.87358073181818	4.59168641090909	4.60615001636364	4.52076360636364	4.53850707818182
PMP2	6.73224779363636	6.71646299	6.65481480909091	6.71562232363636	-1.67421720454546	-1.72936655363636	-1.52179541181818	-1.59171558272727	1.44583960909091	1.41468692727273	1.52786959	1.33041834181818	-0.777658549090908	-0.850009803636365	-0.642324173636364	-0.77698329181818
POLB	2.66309510363637	2.72385082	2.73981464909091	2.72568291363636	1.82281291545454	1.78428264636364	1.85708766818182	1.76972109727273	2.45740110909091	2.40793157727273	2.54739341	2.43665646181818	2.02589260090909	1.88688826636363	2.01247823636363	1.93061843818182
POLE2	2.87762685363636	2.9547376	3.01244634909091	2.92767318363636	7.10965631545454	7.17956873636364	7.03433861818182	7.29971737727273	3.00769936909091	2.98361825727273	3.36483393	3.11943429181818	4.39966495090909	4.32503940636364	4.49478502636364	4.47639514818182
